Participant_ID,audio_feat_0,audio_feat_1,audio_feat_2,audio_feat_3,audio_feat_4,audio_feat_5,audio_feat_6,audio_feat_7,audio_feat_8,audio_feat_9,audio_feat_10,audio_feat_11,audio_feat_12,audio_feat_13,audio_feat_14,audio_feat_15,audio_feat_16,audio_feat_17,audio_feat_18,audio_feat_19,audio_feat_20,audio_feat_21,audio_feat_22,audio_feat_23,audio_feat_24,audio_feat_25,audio_feat_26,audio_feat_27,audio_feat_28,audio_feat_29,audio_feat_30,audio_feat_31,audio_feat_32,audio_feat_33,audio_feat_34,audio_feat_35,audio_feat_36,audio_feat_37,audio_feat_38,audio_feat_39,audio_feat_40,audio_feat_41,audio_feat_42,audio_feat_43,audio_feat_44,audio_feat_45,audio_feat_46,audio_feat_47,audio_feat_48,audio_feat_49,audio_feat_50,audio_feat_51,audio_feat_52,audio_feat_53,audio_feat_54,audio_feat_55,audio_feat_56,audio_feat_57,audio_feat_58,audio_feat_59,audio_feat_60,audio_feat_61,audio_feat_62,audio_feat_63,audio_feat_64,audio_feat_65,audio_feat_66,audio_feat_67,audio_feat_68,audio_feat_69,audio_feat_70,audio_feat_71,audio_feat_72,audio_feat_73,audio_feat_74,audio_feat_75,audio_feat_76,audio_feat_77,audio_feat_78,audio_feat_79,audio_feat_80,audio_feat_81,audio_feat_82,audio_feat_83,audio_feat_84,audio_feat_85,audio_feat_86,audio_feat_87,audio_feat_88,audio_feat_89,audio_feat_90,audio_feat_91
360,0.10731344638763318,-16.655115982321664,29.21496371699821,0.004174228256057782,0.00623779306553803,0.02549967393097613,24.107759791775678,6.515563522354467,6.631657090240545,-1.7781720631353082,11.483877364439698,0.005823783372656232,0.25705520465323367,3.5995317816353554,2.564955353690923,10.084080974277278,625.1281290611299,1401.7859743327047,-139.23458820599257,1586.3516541673291,-144.30726799183233,2572.789159787374,-147.6413956126778,0.12773522230387457,8.330503854984913,9.710732644246477,0.03062597591612762,0.017150192404401736,0.04076918404396246,13.78764237555131,11.487374664704419,12.83621541443503,12.293970037861325,16.59564646639426,0.01804404291707678,0.6397287873178331,5.417525941516843,6.744670366666281,15.476421619360108,169.4207769763172,203.04048736911332,87.62607459560539,216.9157740987199,80.24857875652384,255.0403635136678,75.36308889772384,0.01644385,-45.10905,-10.27112,-0.1117348,-0.06847088,0.0007200278,-20.72862,-44.31137,-41.76445,-68.32606,0.0,0.0,0.0,-6.541019,-95.5572,-71.47727,102.5272,529.4328,-201.0,777.3306,-201.0,1614.625,-201.0,0.9167861,14.41874,60.6531,0.122848,0.06829571,0.887544,62.10484,42.87623,58.86559,36.91959,50.75692,0.5142411,6.0206,17.63366,42.09927,62.24163,1320.488,3619.638,41.6605,2508.681,35.63347,3778.761,24.67055
361,0.07758724469847601,-13.745525841782518,24.42514308214746,0.003320739190566471,0.00793922921010342,0.014852534239313585,21.146773999198924,5.280485688257764,12.015403081353348,-4.146696653941849,7.553977622089943,0.005841121112220213,0.29909136726135194,1.738220141913999,1.3667208974129383,6.699906896036088,571.8582768987441,1395.1035088680774,-146.7565683981144,1517.8917471701934,-150.3463309996188,2502.826332517842,-152.0230590051365,0.07953145800510848,7.499204572239484,9.26838095594029,0.02489677340284558,0.01665264036195487,0.018569681338356386,13.464787758263753,10.495403801983175,14.332186938336937,13.70553437638535,12.406984566523757,0.019085721701430306,0.797902201291424,3.178819904952296,3.853063485560624,11.534644605926694,160.65636584354957,195.5564079617659,85.48743556907182,203.35395374626012,79.84304990612425,192.78956069842246,77.11018942994313,0.00602934,-43.59225,-22.46074,-0.1065466,-0.06881139,9.303459e-05,-30.52164,-43.65564,-31.52942,-72.35138,0.0,0.0,0.0,-8.694885,-16.09045,-32.56102,126.9774,294.3518,-201.0,857.9705,-201.0,1849.432,-201.0,0.6937023,22.11308,59.45233,0.1005532,0.05608836,0.3083599,55.64521,50.29236,74.95347,36.75581,60.18336,0.5310869,6.0206,15.7786,46.64484,52.38239,1275.939,3731.313,24.81745,2431.922,16.6244,3612.758,29.54054
362,0.08655305442783792,-15.9019332478459,26.788241125496263,-0.004714675588854926,0.007776145624830645,0.0220990028415078,21.129210424504343,6.94723633079363,10.838610124407946,-0.6251351167386323,6.2419003119651615,0.00822873764820633,0.2263816939668376,1.5634442692230868,1.0136455695785336,5.597423095482521,623.7601700659176,1380.6921013454664,-158.98893616556967,1589.6059172555201,-161.90208090353164,2564.319636537712,-163.2264522739788,0.10312099704502092,6.855448895101781,8.29872662181582,0.025622670624870822,0.017757844216192458,0.03931785370109417,11.902054551118178,9.588510657654018,12.147513396532434,12.01853826447943,12.097029323760633,0.04734197127328263,0.6867751750055919,3.3365044054757065,3.6690827836890567,11.29223031683275,166.96674099711637,188.53789976845493,77.66678779398092,209.3010669087458,72.20907829545368,223.47566022592002,69.72347434876991,0.01551904,-45.64975,-12.92238,-0.1110629,-0.06430646,0.0007681125,-24.53582,-42.23836,-32.18959,-74.23856,0.0,0.0,0.0,-6.548682,-96.37601,-81.22429,157.0391,607.5065,-201.0,951.2619,-201.0,1761.199,-201.0,1.269146,13.8658,61.44749,0.09973627,0.05359374,1.408387,58.6983,39.71695,70.12363,35.55578,54.80073,1.0,6.0206,17.88518,118.1375,52.30748,1307.646,3159.395,28.31087,2459.33,15.09174,3580.286,10.29782
363,0.08666767756116243,-15.396265536081104,25.966605058462697,-0.0017389384179149383,0.004272905681415994,0.015950624743985623,24.360801552198748,5.871936440561176,11.36091330508728,1.5767015052056192,9.399783236598047,0.007651854060029379,0.3599670695433464,2.3050868699558618,1.4085589290454956,8.471609205762473,558.2766611754927,1382.9897795812756,-129.10551289429205,1524.641029291966,-133.7233691714424,2484.408770915848,-136.33323839614158,0.09050519186082726,7.797820653045356,9.043705605383575,0.023551356228589154,0.016321156737082475,0.024029658948406234,14.863132967077307,12.781593321279656,13.38917663762077,12.042930089427857,12.355191939857995,0.024857944841243398,0.8010613463309673,3.2799201512298795,3.6159877851416606,12.232786447521269,162.3441401666576,198.15096848868245,91.46988385861444,209.30183973028767,85.76961243123728,217.87966309803738,82.34680978810988,0.01544096,-49.58451,-21.37867,-0.1143284,-0.07441918,0.0007725707,-28.68231,-43.49137,-36.69183,-73.39433,0.0,0.0,0.0,-4.385942,-68.56217,-42.60817,128.9909,157.372,-201.0,799.9996,-201.0,1561.265,-201.0,1.204064,22.5431,63.60765,0.1065026,0.05187063,1.522514,60.32524,52.70549,70.50955,47.7867,61.38259,1.0,6.0206,16.5638,113.8862,54.49535,1453.463,3866.954,27.12826,2534.504,31.00561,3772.298,8.973445
364,0.12689957372696192,-15.543944667411152,26.42397276485502,-0.009243828779329881,0.0038348623062076405,0.0397816948652398,23.30605228699115,5.823276159616313,11.901026063018259,0.3933526228433052,5.944587232791964,0.006792770141723357,0.35770744055741177,1.0290732363231652,1.1549699131028688,6.706320568651596,605.1364936237221,1374.382824089452,-149.10517806671305,1583.26289239596,-152.59695859614013,2559.809168074822,-154.55485254306137,0.13217506039529586,8.728958457866273,9.985665759789136,0.025595172913286585,0.017164558068743483,0.05414439311227166,15.186935760582022,13.564792739714278,13.466656864172458,13.277066835081104,10.184054268902832,0.02232048217696092,0.9005778054057536,2.1721370159675466,3.0487822780229634,11.996058607424244,181.3122814009795,203.11750072882958,82.9764039210857,220.90536899016251,77.35972083620526,232.98316171006587,74.15939409939591,0.01509992,-44.22493,-27.57741,-0.1231844,-0.07296086,0.0008441106,-30.74963,-63.26831,-40.59096,-79.25066,0.0,0.0,0.0,-6.462671,-91.25555,-66.70953,169.8326,72.37768,-201.0,813.93,-201.0,1649.679,-201.0,2.067324,29.1889,59.87056,0.1166281,0.06601381,1.524564,66.2589,51.7141,79.51931,44.4234,61.91432,0.6982183,6.0206,19.09953,109.0725,55.19559,1414.043,3776.301,25.72014,2574.177,34.1083,3711.833,47.0046
365,0.05586083628736769,-17.55694956938895,29.122574298218005,-0.011108183010629222,0.009339024252445115,0.01941776486623397,20.709372322331227,12.112176692778439,6.507952492633426,3.128600922195188,1.7440517858560203,0.0018251597397895933,0.10073307741348159,0.25817335052369816,0.46877254667624624,3.075855650254804,594.3452269812178,1389.8715860465118,-183.54855065610616,1555.2298060084133,-184.99688663474737,2537.3507356716623,-185.93474774735844,0.05042042741044557,7.98632665310641,9.336609364626137,0.02046328021328151,0.014896854834655573,0.02729955847986537,12.427293355038513,10.28794627702116,10.251033478827935,9.224731052686245,5.724094238746906,0.011804941536743737,0.48825349639116283,1.095646722513344,2.0674812272558563,10.187936528512719,178.45970823186073,195.9038196670576,52.83759079385476,230.88980637279562,48.376641454829205,236.89402119463463,45.50342450215328,0.01507219,-46.91518,-26.40842,-0.1276657,-0.07383467,0.0005478468,-27.1995,-41.33883,-40.90242,-46.37279,0.0,0.0,0.0,-4.895746,-94.44554,-93.23329,137.6858,136.064,-201.0,783.7136,-201.0,1615.319,-201.0,0.4159133,24.83204,60.92459,0.1013002,0.06101788,1.408783,59.52689,47.82164,57.12823,40.66853,62.21056,0.4117597,6.0206,25.90129,102.527,58.5239,1407.147,3489.79,14.3142,2541.329,22.54233,3848.819,39.34134
366,0.10173916102524647,-17.23144386926484,28.54794749263527,-0.016935263868174125,0.008198505144759685,0.028160885704905304,22.9515602512815,4.782051633412884,11.613703276905056,6.4691424483181965,6.944632858470586,0.0061962866153759556,0.3219114982630536,1.3331026960273666,2.0233147949843735,6.449230547097625,640.4377013339326,1357.5838073514844,-146.72338100608744,1616.1435413823838,-149.86325298960386,2586.522819191565,-151.6335075441916,0.11635964214569276,9.432884120998043,10.615464581253251,0.027655699187012068,0.016470013900410266,0.04126085112809754,15.136469145614855,14.594668778414814,13.195181565746818,11.926721157936973,11.491459506616467,0.02046813445699949,0.8395703932915773,2.6652774609378986,5.822244097208883,11.901628248092681,224.47162738463683,211.44679931315633,84.81885926286668,253.82885283831772,79.90445226202674,269.3074783583514,77.04522735202714,0.014984,-43.83324,-13.40853,-0.1204697,-0.07770131,0.0007651492,-34.33782,-60.38925,-42.25279,-53.96471,0.0,0.0,0.0,-15.82078,-171.514,-154.723,121.6333,236.3598,-201.0,852.3836,-201.0,1617.53,-201.0,1.781871,19.05023,60.00993,0.1159464,0.06399366,2.569934,62.27872,47.71081,73.35638,55.64328,56.82056,0.9961656,6.0206,18.74385,201.0,59.82178,1400.265,4258.777,27.7221,2693.928,20.56299,3864.423,15.59684
367,0.07971013313469127,-16.963105446741743,28.354610683926758,-0.0026904896650074912,0.006410604512097144,0.016473573943690045,24.472714596351963,8.45109668801691,8.831819540690162,4.055425108058499,9.378032661689414,0.007928570039788627,0.3987534497855989,2.242299710805533,1.7838449234991647,9.929733313880302,551.3256617101871,1363.8982735010202,-128.97110238784953,1522.397710757707,-134.2850398909662,2497.5090415999707,-137.1924224125065,0.08347109969431363,7.830055793825814,9.2692576324707,0.025388161965433732,0.015639763845496646,0.02393539904777769,14.191600781257387,10.719409559670236,12.23698729348299,10.985141794645429,12.451962835085691,0.019836009512985777,0.8541077261362183,3.2574381985837793,4.361121974890369,14.211807466879142,167.24276939673348,191.4347975046705,92.63272508757039,205.93396736469512,85.8780168633336,221.61693249103874,82.03682046833653,0.0158601,-45.58838,-19.84259,-0.1224993,-0.07108814,0.0007512705,-31.08689,-38.83345,-37.42637,-55.40057,0.0,0.0,0.0,-4.721813,-50.45272,-50.45272,157.9348,124.3288,-201.0,686.8995,-201.0,1686.549,-201.0,1.786847,21.35872,60.43997,0.1046228,0.05570731,1.293962,60.22381,47.68552,67.86472,46.20015,61.37815,0.5192648,6.0206,16.07767,108.9271,57.58933,1473.47,4402.686,20.18509,2608.424,36.45551,4029.018,47.52461
368,0.1644935643774039,-13.660352149311855,23.18690526900267,0.011581901814648698,0.002013058074231449,0.038032411494585736,25.00849319897105,1.064367840990922,14.681098162691818,-2.801487361935584,13.536729902109156,0.0104107843172376,0.4726413068969709,3.3507037144928398,2.5031174131794165,10.068310331789682,559.0488987302243,1388.65810300612,-108.53309277840901,1519.4333390190247,-114.20642686688507,2442.757030703471,-116.28592832848729,0.16743521753474258,7.8275400630974135,8.739125811685001,0.029860493375768283,0.01835596964937065,0.05669054410759673,13.82984581062196,12.091049041910285,14.374610897871937,14.26505824019192,14.66033909292839,0.027902987174073357,0.8769141073288088,4.0284546010323865,5.663397552087375,11.95818415690283,177.43427331560656,214.7664919990457,96.23926972269807,204.53131730564834,90.28641420239798,214.80155109530233,87.99138020114545,0.0156189,-44.02342,-19.66973,-0.1074297,-0.06944993,0.0007907398,-29.17044,-45.60646,-39.68648,-75.84779,0.0,0.0,0.0,-10.69297,-20.60035,-201.0,134.9198,118.6111,-201.0,855.7029,-201.0,1717.001,-201.0,1.97157,25.56892,59.22634,0.1217551,0.06040955,2.113355,54.54892,47.75911,77.97312,43.32266,62.20858,1.0,6.0206,26.76094,100.7342,58.02191,1393.631,4607.314,35.14025,2841.083,26.98287,3927.313,29.02153
369,0.15546417666372084,-16.311335048280753,26.71662075144575,0.005795205182387109,-0.0008006918279657208,0.04436239991883459,23.145804284998885,7.418578661676048,10.576797912478721,-7.305332736907117,15.425421702385181,0.009789412001653952,0.36850058982286504,4.571703318180028,2.748551548024978,11.50330859326459,682.6117077098202,1368.0744699887605,-117.25643402751233,1678.2098638600974,-123.75070005428691,2655.770576103976,-126.32590478252651,0.17047508368718237,9.235071222450213,11.02283771354333,0.036024049956459935,0.019877235363572304,0.10133552165879453,14.94525836741297,13.95417526286943,14.884303786174225,18.649488953488305,17.727080874843846,0.03671816347068767,0.8013163468697782,5.630056919982236,6.436453683114127,14.656151190338528,173.33074374121043,212.27772617022268,92.7329225453367,222.13352831955712,85.31970794026024,252.6675486141416,82.41264562348188,0.0150352,-50.60239,-19.43662,-0.1201425,-0.07267117,0.0007227313,-31.88812,-51.80624,-51.76286,-79.80653,0.0,0.0,0.0,-9.874847,-176.7894,-156.3256,119.1776,481.8938,-201.0,799.1033,-201.0,1552.035,-201.0,2.180833,20.91136,63.50987,0.1379665,0.05764056,3.468865,58.42207,55.66986,70.76734,46.74696,55.4347,1.0,6.0206,20.23561,179.197,63.15822,1448.571,4035.011,27.38137,2749.462,15.77825,3987.734,7.888342
370,0.16771541661731845,-14.613333808624787,24.222318223377286,-0.0011941492307559062,0.00035602110256365265,0.041588374147457016,24.15216555341908,5.8420830846600325,14.335761425741602,0.14496082913484157,9.859155153837241,0.010041172945521542,0.492482607039473,2.066069180085898,2.8571280746962935,9.718210096115671,551.4394312921004,1332.098155337631,-117.2279046379491,1523.7634920557423,-123.07699282150946,2523.0035567352406,-125.53857536072805,0.1706266302056228,8.066408059568932,9.507316437411168,0.02480129563086893,0.01800975106053216,0.06006391176769326,13.73098630944334,11.503366692636423,14.843623789769824,12.599947663004857,11.630027572902524,0.02561180619989034,0.9318299336465844,2.7646987666213105,4.917944007605773,12.172247185866022,165.3633663847143,186.9168350509858,94.4119522242105,200.49077751283014,87.86157211470373,191.3035708027852,85.01307438569606,0.01526691,-45.4416,-23.1413,-0.1136109,-0.08207364,0.0008251287,-28.6921,-41.05407,-38.40981,-67.0768,0.0,0.0,0.0,-10.68404,-66.71578,-43.27914,140.3575,51.58801,-201.0,812.4802,-201.0,1726.456,-201.0,1.853817,22.69122,60.6036,0.111698,0.06206993,2.43581,57.21781,52.11728,81.23174,46.94608,61.62257,1.0,6.0206,17.24086,195.9096,53.59854,1405.741,4732.502,28.71976,2530.699,29.26877,3993.219,42.00086
371,0.0715279128152825,-17.79850821142313,29.26435863966451,-0.012158193496752935,0.007903901522687067,0.024392164033436095,20.009044098364335,12.33433502860463,7.898147205520758,1.8214575272352251,3.058196330992869,0.002919336564239046,0.14667951682606692,0.6497299088262753,0.5560384282236834,4.938745447575864,633.9351083521668,1424.253683552386,-173.4111590115406,1612.701432447614,-175.31716327775862,2566.65846769062,-177.16259228655184,0.10061993430663457,6.882491054854599,8.337991434226845,0.023488214450929638,0.015256867287572877,0.05034267353374578,11.371766245444933,8.677562666334643,9.69855981404928,8.438114594448605,7.723836996324679,0.015944181437755157,0.5872013310463655,1.9084700733529125,2.3051982566722566,12.536283711175006,177.36802269227266,192.72834924332372,65.809418000836,222.80744351391374,61.210892242781966,249.34277394250654,56.74918944200947,0.001033966,-47.54465,-17.75544,-0.1296809,-0.07367521,0.0,-31.51999,-37.88573,-40.50213,-54.45769,0.0,0.0,0.0,-5.31785,-95.92734,-74.94478,0.0,0.0,-201.0,0.0,-201.0,0.0,-201.0,1.565261,20.92266,62.36972,0.1278444,0.07636364,2.349583,63.9995,52.28847,56.10291,40.58486,62.21064,1.0,6.0206,26.09252,111.4346,58.08373,1390.36,3990.235,17.09442,2643.479,9.146161,3901.372,39.27908
372,0.12162382319871305,-17.696704184519184,28.776682119164583,-0.002611426586378776,0.0034211336430124677,0.034911187877609606,20.060784414695444,6.142228580835455,8.86262748800166,-4.555696050124638,8.773262473111174,0.007797694789349119,0.2772021138689318,2.0254861063588137,1.5856443752975702,5.895497781970945,663.0628954678787,1384.9831617095215,-151.20756235893873,1662.3821363131258,-154.68757692657204,2632.0550254353743,-156.0743533581898,0.1752302968453378,7.382934822153785,9.191924235269983,0.03401395930870827,0.017574720710791625,0.06238793854672127,10.943049571858564,12.611643692298992,10.866524791143801,15.288425542140407,15.31488504448038,0.032803323899911634,0.7523566186509832,3.966492709705259,5.342277883502614,11.271137325039394,170.25982452693373,186.29691650673257,83.372335749065,211.05209513148284,77.33533294611092,238.41352033818154,74.98707303681414,0.01527366,-44.38675,-13.14312,-0.1181249,-0.06902117,0.0007432308,-24.25313,-62.48768,-38.2415,-85.74314,0.0,0.0,0.0,-11.24104,-51.92236,-15.91508,180.9579,619.6304,-201.0,914.9439,-201.0,1602.19,-201.0,1.977173,16.95151,59.13326,0.131431,0.05051586,1.973679,55.62372,51.14287,68.41724,37.79427,56.09602,1.0,6.0206,18.33662,102.6304,56.86664,1446.855,4143.208,38.44673,2588.717,32.80312,3634.497,25.30403
373,0.0956968822657096,-17.163898671546953,28.324980806695287,-0.011204466208686991,0.0040031405461063855,0.030596665237601878,25.353254929891776,7.905843816262142,11.406127060133208,1.2541001952836393,6.364590185535063,0.005825222341312683,0.4141103674374027,0.8340804808348385,1.024098349496841,10.30630775043651,584.8732329931462,1355.4693727808124,-133.4224726717708,1546.2825157542748,-138.68362657987646,2522.017454912687,-141.70487623335356,0.09125270295905513,9.051183344819806,10.403984018648883,0.023708371527702065,0.019052941536033215,0.0405714529751941,16.120739181095935,11.245044109648802,13.473195233516021,12.51098063410205,9.032363730570848,0.01762252571696351,0.9165090818047679,1.6954853781948298,3.0780237775323176,15.077216393491497,194.1561118144832,211.6343675576024,89.84154222366678,239.54066780656865,82.84318409346925,255.39700680080549,78.71811029659287,0.01551371,-45.48033,-25.68233,-0.1159027,-0.08379195,0.000877753,-32.7247,-47.93616,-37.99134,-72.13577,0.0,0.0,0.0,-14.87245,-176.7968,-156.0425,156.8041,117.3745,-201.0,832.3214,-201.0,1604.536,-201.0,2.428145,22.95735,59.50563,0.1065548,0.06170331,1.964815,62.31472,46.91662,76.72347,45.49941,62.18185,0.5931734,6.0206,16.79146,131.141,57.72494,1430.749,5063.082,26.1487,2576.71,22.37031,3923.667,40.34517
374,0.15222494778351636,-16.012736959288805,26.731858623390465,-0.0028884221545748914,0.0019476455230394258,0.04586749740414887,23.94951266547728,3.3524722310032664,10.295847501048131,0.24069650975125306,9.203244693067616,0.005602346675103977,0.2838184140265615,2.405039247467751,0.809451901995796,6.343114521195422,635.3644686574813,1389.0635555406268,-141.25310919669514,1619.4663579264977,-144.97218523961794,2591.620766282484,-146.63633469906276,0.17209375235848412,7.792654486426358,9.600574352619693,0.0333546516435335,0.01887736946411806,0.07858398106130535,13.086682594711112,12.473062104016487,13.765512795115551,12.901266068782965,14.09470000021343,0.022078881685184296,0.769668672943158,4.038862718711551,3.926494079143303,10.622496892887607,176.79121888488478,189.45275860231402,88.15099060210933,217.0455811528932,82.64654290712744,231.12886910415887,80.09886873068936,0.01635096,-48.34916,-17.94105,-0.1209882,-0.06735045,0.0006293932,-34.41947,-49.44407,-37.01228,-68.35221,0.0,0.0,0.0,-19.49377,-181.0934,-155.0421,132.2095,418.6681,-201.0,827.9294,-201.0,1724.47,-201.0,2.479624,18.71515,64.27402,0.1530787,0.05602055,2.251616,60.30562,56.30511,71.47018,51.68995,60.56384,1.0,6.0206,18.35887,182.9979,58.56463,1666.258,4454.327,27.95503,2728.465,22.62304,4489.409,19.80997
375,0.05998624666918952,-18.4341278356431,29.736547467059754,-0.014173468450375738,0.0099561112045222,0.01975967998063093,19.326042971855216,8.679417522268361,8.477770714147661,3.196639985391156,3.709124954669157,0.0037915437831568945,0.1623037821417092,0.8079953418044108,0.7062954801723185,3.469228116575146,640.6160308797243,1382.60578437656,-172.43003962227485,1629.5066191774424,-174.59677766973275,2590.5929526562422,-175.2762711612715,0.08517274672680213,7.529257217458668,9.245083140700904,0.025567469432516202,0.013472636181326297,0.06312510152773684,10.466651815859963,8.947642375651126,10.672951940961443,8.458699636419041,9.208006198550708,0.0182126822000129,0.5794732280488918,2.240844300965376,3.464530100714511,9.203239289902744,189.29487578152563,190.91829006228667,67.74017874197817,230.48972532159257,62.546468746122436,260.32565895421885,60.879650187734086,0.01607596,-47.70744,-20.38279,-0.1226622,-0.06242188,0.0008198272,-27.12424,-39.09932,-36.91966,-51.47147,0.0,0.0,0.0,-4.127865,-182.2545,-161.0855,149.8759,557.3997,-201.0,773.041,-201.0,1675.917,-201.0,1.151771,19.22978,61.56855,0.1157396,0.0513068,3.424496,58.79334,48.12497,66.92902,39.04538,62.21156,0.7804962,6.0206,24.9716,110.7686,57.48657,1312.362,3949.136,30.74936,2587.109,11.70234,3809.342,9.923956
376,0.13548783464023165,-16.430602514697085,27.30330224338707,-0.0002750549630660737,0.001947015736445931,0.034401934692167964,23.74309867116124,9.40616598672172,4.632443954820643,2.905992735270174,10.206152788448414,0.00707239822267925,0.27140924409664996,2.823200440570355,2.887983109766713,8.744768375181346,651.8588822826277,1416.9081912612367,-140.82726321017938,1644.2367162285748,-144.93055212177995,2604.8841134684008,-147.77671094348906,0.15724768443947518,8.273639966307403,10.31248380279874,0.02874488781783276,0.01722650928983687,0.05406893873538289,13.083227253793597,10.733790945236551,15.846204527689157,10.48758908677646,15.456963620651214,0.031099720882071503,0.7273101590670225,4.621306039155991,6.646394432860986,14.131706482359139,172.41359967415568,208.7713828872617,87.60273527260703,213.91026255393078,81.4786871144902,248.28688374462251,77.22674133470004,0.01525436,-45.6337,-29.58304,-0.1175533,-0.07022216,0.0008476992,-32.58983,-40.10615,-53.93196,-60.55072,0.0,0.0,0.0,-13.15962,-90.3004,-69.1783,151.5447,187.2286,-201.0,713.2527,-201.0,1534.712,-201.0,1.516269,28.19877,60.45149,0.1114681,0.05913536,3.206136,59.34767,50.27356,65.22531,45.98729,62.20361,1.0,6.0206,26.49225,98.45463,61.9124,1422.14,4491.208,28.48345,2587.243,24.26339,3739.216,21.81085
377,0.05913347002010421,-17.395155246119984,28.729465004389485,-0.008642870850158605,0.006396217972804657,0.01150573296004081,21.82166634318744,10.801090956494905,9.05687897285108,2.1977306040370865,8.721802483133544,0.008109604682960667,0.22705112014118123,2.4429333421249675,1.563176844678439,7.347409780792195,669.3627390209926,1401.7114530103609,-148.08052729914007,1659.5652475603883,-151.2905428713426,2643.7433869646406,-153.33419443526884,0.060361623243731725,7.898740147486191,9.554153978042548,0.02377660402494795,0.015562642714221106,0.027124097957366037,13.446454670537983,11.00626357981028,12.00063162753595,10.410553577119257,14.217828262553427,0.04088531494102003,0.6369982371540283,4.2581783316808055,4.322686801594007,12.873267633741646,171.3326449149374,202.4322183590703,82.20598643105363,211.09733690883672,77.11693464974043,247.57516933970854,73.89082375814087,0.01488107,-46.37724,-28.36879,-0.1209023,-0.05617478,0.0006803809,-35.52638,-46.12409,-47.65037,-58.88635,0.0,0.0,0.0,-10.98443,-107.2778,-73.53509,156.7276,160.1144,-201.0,909.3691,-201.0,1587.756,-201.0,2.242277,28.12881,59.52008,0.1089988,0.05913224,2.353921,55.66951,56.14873,66.97394,40.97712,62.21025,1.0,6.0206,25.87331,105.8276,62.93401,1441.745,4492.438,23.02159,2643.263,36.58427,3670.546,41.22194
378,0.07928680481884803,-15.245505842916618,26.46598543965407,-0.0012392173746232143,0.005098305374794012,0.017582600988601857,21.82088324601989,4.715506312159576,6.01207222052029,2.325523594765268,7.954224006183442,0.0077588842226127335,0.26723401812365977,1.976225360995855,1.3357559690392238,5.9943675669241605,605.4698787724723,1363.3401395751746,-152.61325294818116,1593.9126068269782,-155.73909679280501,2547.461071166839,-157.64719025538682,0.08752156655633761,8.081038621601438,9.437218360895082,0.02597751085764277,0.014965288853100795,0.03258915822862438,13.277297897478375,12.70584054667847,11.70369794603763,10.315917858453554,14.07844358005316,0.038623490460182784,0.726702462061199,3.946166762849353,4.6523355207796016,11.433788594443978,151.08025627906946,205.85410180846375,81.77151579713977,198.8398758377126,76.36714775208196,232.08930553177046,73.08348196080328,0.01530693,-44.34978,-18.50975,-0.1152748,-0.06591006,0.0007610426,-33.54466,-45.23284,-43.80219,-54.28633,0.0,0.0,0.0,-12.69453,-94.01674,-52.32924,120.5575,209.4169,-201.0,674.8129,-201.0,1574.744,-201.0,1.573348,22.64111,59.56928,0.1229037,0.0685269,2.050749,57.27134,50.84659,69.91463,49.14617,62.15191,1.0,6.0206,19.17256,125.6329,56.52722,1412.239,4509.216,35.6891,2719.511,43.81557,3973.76,13.30189
379,0.15129862075707667,-16.778901783136455,26.777500330098192,-0.00910117134478277,0.0008799007998035494,0.05176658367812413,24.684959754167195,8.156492999230682,15.506717837267413,0.2099062143986265,7.01285607418054,0.007010778451619256,0.38949782385890647,1.2760358133336536,1.9955473835770288,8.304642928494031,572.5805244969457,1358.9356813151273,-137.0336249938775,1558.0033658442132,-141.53543666023114,2518.209728700044,-143.44086602490069,0.1576816958595513,8.393684117728146,10.219224552320124,0.025253439304334678,0.016797670434801855,0.07817763874553027,14.286783480247315,10.697571416501782,14.992378978419223,11.773014947779327,10.343665353155098,0.020040702360621093,0.8946441530084102,2.2834246530257714,4.099053921430672,12.644934907562568,187.87730180941273,210.60250223903378,89.04130541211197,230.68820404853926,82.76181669360906,243.74885685709387,80.01639334646912,0.0152092,-47.05217,-21.83524,-0.1185544,-0.07943361,0.0008159287,-33.2898,-35.88108,-40.01127,-63.70193,0.0,0.0,0.0,-22.08221,-181.3249,-150.3842,139.1139,182.9545,-201.0,800.6932,-201.0,1555.857,-201.0,2.632307,21.25938,61.72849,0.1087122,0.05050212,2.582595,62.39024,48.96577,76.77483,43.84352,62.21109,0.513357,6.0206,26.76751,201.0,54.54283,1392.283,4591.042,23.84062,2583.288,25.73724,4019.258,33.8698
